Id,Price
7425,110621.4201175796
6882,395326.957081555
10752,369198.2583904547
7472,211157.57733276297
14320,104827.4141998269
9596,163264.69169165104
5317,210043.98140025407
7378,90793.96908187027
16154,187631.8393230628
3464,185648.57797764233
4197,235641.14226469456
9477,116788.71970500801
12705,191173.7651080732
16426,204948.53494932706
1481,70174.8906908024
9946,240450.32726538516
12025,308205.9722892525
5341,238996.4701895599
9923,308848.39168278914
7953,251291.48482669969
11066,258943.07457020532
5037,172926.13540567717
2509,184611.99949937256
4937,304637.44751639874
12089,408562.32463047816
4964,172639.8599094487
16500,266539.1217714714
4625,140956.16386773347
2363,390357.08965426864
8148,204923.04009191864
3804,187823.24374183602
4584,153741.8244990977
10694,125643.74019009042
2691,166692.38245840266
2983,212744.79231165687
13563,375653.7263920247
10747,216754.03116163213
1721,202372.7651253743
2789,224836.48344880246
7214,250019.48259082713
8659,230780.5391800803
5107,277394.1294208772
3843,219058.07114606677
14610,398684.01354620967
15505,168086.3141414761
5060,248266.50651454134
16055,246760.49333105222
14963,214387.31680200927
4118,142267.24331966598
1672,183274.04511201347
3209,189671.0412383911
16515,141382.05341571264
973,172647.07636851972
12529,190352.1785657459
5896,122845.38462953303
5450,309415.46380790276
3249,170150.46198540673
8911,170277.9990532755
5898,217982.664329368
1024,181769.46643837952
4766,216951.04840924605
15804,185128.73652521006
14303,208853.8204028892
10707,176947.13142047203
6605,198987.8727785206
1138,347721.1535463281
14088,450547.89213864435
9154,175677.47018842396
8190,203447.5485086181
398,275047.77401406894
13302,243735.882455209
9696,154828.74304097652
16786,121853.36252112841
16230,210190.48859104564
6552,190433.69692825264
923,210388.1087476007
9602,321037.29411399725
5857,287695.31627244124
8120,169454.47633244254
7134,183988.92919831505
11726,174579.15560212662
8069,122300.52183104708
12420,163679.7794619288
8604,195362.79472659784
4854,305575.8728605008
12212,182127.76433318842
12099,338311.0242540415
3882,428930.61570859834
6995,368151.2580867891
10172,218319.4043540339
11672,289392.39741479035
12897,243272.76248584306
16097,188972.8307183844
6779,267714.45571167127
11199,202039.1033547358
10816,341569.81780438893
143,411298.61809240433
5399,256380.04865436954
3286,150769.84546244182
13706,206619.20255044842
1935,408878.15162661194
16000,177646.08466937588
2860,218059.87234710593
11407,153418.43824451143
16378,273514.0004301998
12278,180998.55763616727
3842,168376.3452698695
2692,356950.559924683
7699,195967.694901144
6825,306689.6370793222
7268,306450.5778301295
1477,427144.0871141922
9887,177033.07768794638
9436,180950.4965698453
3179,227668.4564852099
1350,411782.5072552426
10643,212263.1223913679
5793,266281.3974649092
11494,444403.0729913243
4206,186897.0133524138
12419,239721.2941556886
8530,229120.15838276013
5985,144602.69697904686
8908,212025.4598427909
256,141586.40256731753
7234,176062.60075431774
5648,220216.8836706488
3014,236176.71387058633
2184,198100.64104494484
9189,272227.1881742813
14884,209015.2442905138
10333,146597.3763747781
15896,147541.10042383696
13269,146647.08359844435
8603,240139.44054151318
15087,173034.74984545875
4344,198363.66927630632
7981,73559.09269396416
10908,225574.80084237078
6190,161921.14658895636
11742,209715.2644146012
9224,140908.9570144144
14667,183459.06480093836
458,185707.25130257104
2464,312733.48701463174
12320,238641.291715685
278,196468.93211976532
2912,215986.6916538784
6698,211495.31068397532
4510,122734.25654720914
4183,190302.16605692328
5551,242285.98921238258
12187,169594.03148930086
7948,222003.0618565885
10808,185827.53973427328
12432,176597.59444240955
5356,166456.8424676145
8984,512009.7294817224
9203,192018.07953749486
15412,89640.77079764694
12041,129354.79456775641
7644,252896.993969778
7071,205744.81384139432
10685,172496.7203582402
6763,177911.3668271186
940,133680.2772357914
14959,202372.7651253743
1338,166913.85812128917
5351,125335.6852418552
6524,202590.83900751505
12516,157067.17713569594
3288,272412.72652757
3146,238707.0543027634
3954,178562.06405085023
11955,178966.94128814928
1211,211800.4133543317
15668,195618.94920323754
1320,87813.80995512696
9108,178557.20341288557
16482,237066.51861986422
5017,141017.04603395288
8290,218122.11179571768
4304,381188.3869344607
1930,198331.0403804711
12530,177369.1533840699
11295,337176.04789316305
3002,151506.99483960666
15483,170187.0642860961
11525,185104.165029639
13978,133838.13672099647
4885,148883.84442185293
8325,169759.43313948574
3630,124049.98091157436
9165,184351.93473791683
13945,236827.8796109973
10663,188439.98428022146
14803,179051.61308484504
7621,164776.04484595289
8205,237362.4871750835
10387,203444.98736810274
5457,145613.07243689214
10234,319804.85342892987
6251,172686.25454672292
701,258334.44265325388
7930,172032.47778212972
15028,146755.66690695955
12172,83809.33811292089
5805,194023.64855868655
7411,283498.89822312916
14806,160528.16380635326
7890,167740.91021185473
10440,159066.93091555906
14926,171453.335716497
5381,148310.27853785353
3800,423914.41665537003
10511,243518.06591528884
9324,240894.89173669255
3313,208954.02597259803
7351,157554.99445718495
8459,177393.73041518297
9957,124485.24082305767
12024,170390.58399095878
4380,245514.02659716838
5042,110702.09953329962
13289,143482.22099009313
13407,379411.2303583185
13258,148068.65015662852
15993,260164.68736592378
12525,184890.061462239
4062,249870.98477898736
12065,245631.01781154683
8227,172611.0046847616
11333,167346.6064231902
2867,132954.03519371996
3319,256116.60422082234
3523,304744.00901063165
7055,201586.67856184044
14930,177777.41292039826
3444,138720.07634294408
2940,321880.4748885944
6935,370366.15804566623
16116,341995.1524951733
13370,224140.59604427833
6103,227701.05185361128
7446,186308.08017318638
1859,184810.3051567557
4079,167597.26268221345
3228,162792.85359559322
9665,157507.1636424862
15957,367743.3110638548
11533,163993.7377364529
2314,126184.81212962381
4096,208514.58657164464
13437,178533.01268476908
5980,220678.25780674335
2008,191026.7275834291
6754,157946.11161175588
4129,156267.81592955024
14557,301564.4919484888
7096,336377.07820188307
14297,268421.1209128103
3967,225794.6032928418
16485,128681.52633579304
13075,315053.40839372063
14289,188033.42029209647
10988,160874.24761925818
3230,188703.6654619822
13250,175132.39126797073
2559,189699.49223617392
7739,356406.33315691625
7213,169454.18359014913
6639,217670.08758209797
3164,275590.67993861996
15207,162053.53039285186
5113,191574.69991828437
3929,146954.68998916377
14493,250335.6153305585
11110,184422.17100719464
2033,187728.73102943122
16057,204843.47200843264
16709,212251.54022878714
14313,147446.66615107254
1028,268258.9030686732
7187,102124.70167368863
3738,357400.7646432204
9869,322198.8516339583
12644,196102.3916296482
3686,120292.1301790135
9196,265471.4410945675
12326,201063.93964998247
4936,209402.74296358527
13314,162295.11498361742
9857,343330.51681605494
519,165186.17875646654
8410,180525.9575886578
1720,181275.5397416586
10341,228533.24415372836
14415,181160.70459339407
10613,279549.1759146801
8027,228478.24932732643
15539,264762.34207556973
7431,268583.00627278065
1370,147587.25296904932
12708,144138.31062720745
2250,224991.2355792605
14758,139691.78862979895
8525,391550.02388347045
1538,309891.44029487815
1142,159385.9834984988
1152,257234.08498094208
9802,183871.8531699222
3331,317888.3020668322
15203,175270.87977254268
4247,193894.5642420006
1976,429305.47300033836
2346,187852.47684072715
10078,227974.68915834208
1938,209958.71829350732
7819,180978.12573992708
2168,263131.5756151905
15634,223545.74481750862
8465,241155.97640864004
9313,162818.14209454195
6539,137964.93005510996
6325,109388.53304261832
13442,270496.4435187329
9967,172096.1711188338
7893,241525.85237176262
2861,197213.60323410592
11031,288879.73451168824
15073,121479.6008052454
13837,165305.06466164207
2524,262562.2726217628
8617,205041.41032343323
13513,191080.09293151065
3081,307921.07930542197
10675,338359.4087184805
1907,74145.99075721485
4872,244862.37154697586
16274,346683.66097921325
11837,236789.53909557915
16577,227538.67267693143
5231,367074.3001530663
11315,167002.5704578906
273,203444.98736810274
8363,239603.1903392959
4255,226444.99314690905
16330,230536.21508779062
11528,175298.5388538643
14799,256606.72413835264
1611,258050.78345293287
9234,175680.823232783
1633,113466.17177791263
6791,166737.63045529925
11567,290103.72969622
3070,209560.5408909005
12094,236063.50145397097
14335,305638.67191658105
137,151010.75067005603
7182,167829.90477107442
11718,177041.2351187463
5194,105793.26368482359
97,371005.60814945487
5118,397198.42170818476
13920,313795.2468150814
9952,187232.8906226687
15337,215479.3872309917
10243,213531.16644903884
4048,448240.34457121557
171,159431.64043410966
11378,156766.14087742142
14190,170726.17914596654
15265,142137.3221872487
2740,129811.18825665748
5573,308120.15109700506
4481,231821.41755158396
2631,153841.06953975366
4984,247092.47151616414
16466,181857.45365961737
16716,124036.52150877895
15325,179721.89294214008
10115,170308.0350367408
117,453718.9956011576
5476,111831.11938116464
11757,180457.64604831862
12359,128738.39381839792
15546,185421.48273031923
8133,161454.7943468845
9018,309170.64504455245
2075,161782.14257790174
11170,312440.5812249853
15733,204616.27823246465
9280,147561.23311373102
10734,323674.7575116507
14071,164666.7005501438
7373,223140.3494617688
14736,182140.91956840598
3458,119852.18704649709
6183,169042.4739116194
7825,215811.18211714984
16775,186223.0070460046
5717,176647.11054533694
12397,142333.56840596607
8189,515867.2551747534
4423,208214.82140636773
3994,124553.59052705535
10342,188244.26062144845
10051,185246.06496494455
9453,140002.34753171363
12593,529623.8545125254
1274,83366.51030181536
6933,318219.7550431642
1761,144971.4977748104
7157,357366.0135021768
15169,153292.16739340947
6792,309207.0052592463
13830,177162.04372716503
7240,171410.7946260311
3051,262413.9616148826
6550,118363.82537024704
4603,209646.1611271717
5729,165640.93084788194
13473,315553.07446257444
15104,135773.95875431236
6599,401890.5868316583
2216,243009.136452815
8721,303086.5936596335
3645,201564.922838538
8664,211839.22864095762
11001,217171.3889693638
753,155810.0887872557
8129,214918.8002567445
15235,176634.30195298785
3359,212394.17285163992
10424,203175.24917753984
10226,326159.0868481932
9252,185552.2182232367
3008,251946.7347768482
5849,161323.03686298986
8494,191430.82811554827
6764,173033.90092179246
12445,322560.3521454935
11716,188704.80965378077
4508,121863.66506703544
5669,204083.31731988408
11427,121169.76731324966
11065,188270.8615804665
8910,226169.89472847249
16401,67312.68450971832
11913,150716.2324798856
6221,205603.28183510306
10839,192893.7216551101
2809,201610.04708371774
13311,147365.2728325061
6866,192288.49499332157
6019,171410.7946260311
3024,165653.17512885306
1391,255599.33995187384
15904,213786.76773519843
15858,307213.83876446006
9911,251432.15435469913
16579,199808.69613057227
4394,272241.00925743073
1468,483586.96644776635
12965,153233.28532500123
2249,182671.38838435485
14384,159994.09096042032
13040,120458.04128837309
8872,140002.34753171363
12864,239974.73354021512
15712,165049.23261492004
14049,177145.48019039413
1840,108708.77961361228
12019,169985.3842028652
8948,155978.83023854566
15154,219698.1322487995
6943,142683.7576503296
12564,383551.02103335364
12766,155050.66497873468
7255,235450.65953054992
7962,153545.33920391323
709,143868.45904698467
4634,154954.66884547213
889,229706.11749329834
4774,128596.4215545837
13890,160600.21327592834
15431,152513.1637934173
8726,351265.8219209494
10373,137964.93005510996
6413,195861.4406860844
9761,142129.13855854102
15864,185746.61145175082
6147,141220.12157065704
3384,214543.1252285211
320,246123.88446340506
8006,173861.12033953203
14395,174582.0823321306
14976,104409.98832244289
12185,216315.3722487988
4779,121804.94654651037
8551,170523.451249928
9025,274026.47031350597
10616,220188.7002829933
7475,118704.8187851987
6341,263500.01862776454
14163,143423.31564687536
2211,185587.12890171868
10532,278069.7292678464
14338,134823.42995544465
831,185445.5306503214
3382,166953.19457974882
9209,276037.97121940553
7188,241573.63899831104
7197,215866.75774905612
11270,178776.33190207
15918,97854.22374449424
6937,458850.65854439937
6178,185993.04100362665
10668,110806.06822540819
1413,278324.0422034744
6884,354288.8730943232
8266,193787.56234705672
14019,197735.82198811436
16764,144467.498700323
15306,170358.32931368364
3740,177739.16538737307
5298,176976.54888958315
8319,181290.16951995084
4229,171775.53536474067
13429,203364.98907687346
1753,450977.02744276606
860,258611.4651426655
14219,151040.16216732928
12113,191889.7540588509
11309,126712.99047197067
9930,208222.3322196086
10570,191059.7979354174
2839,149328.54593382386
6699,131997.19277727912
16647,120552.8353257741
5325,251310.80992282488
13733,161038.0022570881
7818,336139.069431323
12505,221780.47959506384
9489,191027.46344084802
10106,190249.4227618427
7864,222855.12445434873
5134,287735.13383188087
11859,139869.47538279678
7440,331169.00954352145
1525,326926.5469606441
7339,183596.60030180047
8,341198.70171009545
3248,114720.87507152228
8995,213098.92585880854
15178,70079.49215567345
8594,163111.2941897909
15770,238187.07933854155
15859,336919.5648350528
1735,302026.41620095505
11410,516536.00702438183
16397,156462.97073886616
3572,131088.25398990914
5501,114641.07550758882
969,181843.77676154912
6977,479881.9688016769
1233,175480.15462198938
4258,159396.36496707503
90,384553.6566044096
16650,169186.75944185824
197,112758.47947041084
12514,246201.67303126666
4367,185689.12659144765
3199,174862.46980073268
5600,198959.3464193471
11641,178454.26984096813
14609,121888.87181999678
12775,151471.29985480112
14240,168522.34169834972
7933,189873.19787000958
6945,364848.9194814258
14006,198055.91749144532
6320,237091.71829421975
12061,188176.45767869157
16369,220416.5842796482
16354,371422.00467591995
3970,337662.578205311
1048,202372.7651253743
3639,213531.16644903884
14448,214847.0512796916
2812,385831.0977152488
3932,148179.17188290088
14875,306562.64923553274
8883,113710.04685728703
7622,310362.5575393324
7252,132126.41853249416
9751,178317.4021604556
2378,195685.83801533084
6816,225104.76830006303
15358,190339.1067798455
7843,160657.8249722778
10448,370353.840961559
7840,285498.2234809531
8880,224813.72416598522
12551,294872.4710305186
15470,190215.2362866828
16207,196441.86361170243
12123,125663.15979997061
15247,349092.88250613393
7481,204263.0226070958
16171,345237.8713376944
7461,323939.70995783404
902,240771.74875084724
13094,158640.1923045618
11584,254710.83234491083
4462,192246.00797775554
15576,142897.77948533892
16606,263141.3344495992
5427,323164.5348555156
7725,138941.30067723742
5409,119697.54020174255
12579,140490.35713373206
12013,242519.1126052259
11321,190345.62221876878
9932,144347.8645548375
591,164090.37230429266
10357,186042.43088926826
3336,228661.32806279854
13,170128.50493107116
4809,204360.0301087727
7555,195913.06909070964
15172,358028.31560096657
6989,177550.28171705053
4707,180896.80105956557
2046,262071.984455546
6495,100012.02893838985
3873,177576.02163810024
7061,201794.2654235885
12112,217726.3557335219
8917,237495.7760511092
7735,144483.32161508466
16442,213531.16644903884
4244,170214.94543424665
3747,244078.6158047043
11086,181818.2137900256
10080,200938.43203501814
15057,284602.9268989517
1331,188793.7868862057
8891,162219.1428454015
13411,213613.18432052166
16730,218224.24644798043
2267,191991.08207205133
3022,186660.37028798505
11190,213531.16644903884
11857,183655.2550006937
9318,171013.42400132093
16512,178487.64743366992
2053,216094.64488160028
13707,130603.20075086314
12143,168473.4618771462
14080,165920.13640480235
6130,175128.58833506302
7936,83791.92772630254
10101,170887.13542853354
5663,188061.27202057923
14811,129431.92933380656
1366,185052.75702102654
908,205781.9602180008
2953,126292.6742580095
14629,153611.68776754203
15096,394170.29297812894
2115,186313.53908564485
11770,165690.35135897374
12701,184870.60714652375
14584,134823.14902688563
1893,378153.4663485165
9501,499296.26688870596
2138,91932.18964791186
9346,210025.16760067345
15960,381329.694321816
8230,163562.0749184751
13843,225912.48226107936
13810,252233.18840850002
15650,183714.42527427868
9974,142931.65831896235
12200,204459.88598759036
538,205985.36896983706
5334,187856.67870185018
14823,118186.30445989227
4817,163359.27272108567
9041,176043.94316022834
4359,274065.7335296711
4852,228863.19778778226
10141,138437.79947966017
1503,213158.72060332523
16256,501487.89553263446
683,106600.47399991647
14382,126643.8734368365
7248,225448.98049105197
1200,174496.8180156704
3563,172475.82986390617
3681,392479.3711159105
3053,247260.70338567873
4099,217652.19612362664
807,118524.4952285134
4658,284165.2137584043
3535,173894.29874166474
12548,155861.19816431482
10488,201289.29121442523
5851,176661.46878316853
13736,213692.09385761776
875,167102.000625739
14449,160421.7207771139
3958,361150.71913656394
10727,190699.47548626087
11296,133869.9009886612
13646,253338.61758366917
9599,257093.76190258435
7135,293908.0916968864
5943,329594.35101339145
2695,259374.9429322833
6766,224149.58808872625
5630,194543.9354644439
13586,209207.06815022562
3507,438592.2333457885
10014,140118.8224538341
459,264786.2489521987
3582,217575.42240446818
8560,269698.61166413245
3372,178173.75094495015
13109,261944.19559855407
8160,207206.42001934664
10706,243813.87341770835
9104,319658.94422843435
2870,202953.75040939476
13712,172209.22490503316
13924,156898.85119736212
798,271753.1729406545
9750,406816.98008534015
16248,398235.6905544283
3170,179158.64256436602
12700,234202.7278316735
10601,133227.67700145562
514,209107.3136391257
4010,335603.0482571743
8124,162373.7998674986
10800,170774.49357585775
13628,192188.9962089497
11637,139706.32915382742
781,177108.07688191815
16156,181066.6971535696
12618,259087.64868269788
9766,170267.63383363394
15987,250671.36431550255
11051,337938.25234406523
7673,209505.63024391612
1245,451269.1057136235
2443,155945.7625310025
7413,88270.74754241199
310,157586.3363519789
10921,240195.62554841407
8709,91345.38466046439
12404,326878.33590816986
14986,206463.09620864392
10714,301897.19336151285
14286,210904.7320833615
13828,344155.6667423833
8926,438834.3918126815
12233,178312.83817855778
3913,197454.9563056587
5221,207733.679084656
14965,89181.88067553949
862,195532.3349184572
13907,143577.99090227424
5418,182022.76376925164
2045,182263.49179607187
13321,183695.20134465597
2762,236682.4985584321
13888,188616.13455087307
14962,154442.7174510993
13305,401285.53342288395
8487,231942.89614546002
7146,162296.33151785165
1134,183331.40276952847
15092,331268.7179816429
13760,245019.68198865114
11958,448145.61143062386
3177,175342.5532916647
11350,206992.21698438664
1524,120336.84646950445
5527,274460.32555729675
2872,198677.29656684076
8602,390848.529027362
3067,346016.1581853486
10435,225600.33417085445
11222,209531.34600561258
8700,176089.4809750297
10961,222649.7216064969
14305,193684.96276497768
8362,270428.4067336625
4979,156904.176491932
7180,348197.4610673975
5763,108468.9542658464
2192,208600.9329142291
13581,191969.78803415544
10720,161640.92786449625
1358,230096.48414007731
13366,353528.8637161942
13539,432730.52316564013
12849,194357.9353066828
6794,176924.76019662584
525,469408.887026377
12223,354766.43891237566
16271,138400.82758134298
5818,126345.88373775207
16588,279682.5036207749
8981,137596.6960904874
16476,127522.64293560632
14663,181056.48101470133
3,142662.46535400185
6615,129505.22250202122
12215,282236.99652844394
304,258253.00276602688
13634,231965.21207363237
9208,182344.88869826964
2175,169870.60068857283
250,191324.47622582145
6045,189558.0034814678
10516,154296.00746721393
1852,471040.2654120605
1573,212616.19516818225
15079,170678.6610127604
5500,170408.46885463098
15775,167197.8112907705
3198,163787.48335767607
6718,176985.47986764778
4149,176362.95299741402
9627,266114.5681992349
7595,279926.0311995027
4538,190311.37677707325
3555,226183.2411484227
10483,328106.76064713195
8834,167966.97148844658
16412,173419.21580636466
6449,165177.76415766485
2767,187792.24101899937
11498,170877.17175815144
16472,141760.5807048118
178,304042.3777779108
10948,195544.94582763326
13313,268971.8980960972
8065,148958.31431703496
102,153514.1127413534
14428,162832.04269314028
11973,122619.61427960216
6663,179326.54082979113
15989,133574.84566482503
10955,417523.7066432772
11772,154942.6278047285
11364,234773.59975758585
7082,167761.82419711733
7749,523879.7640075712
6428,142204.79266948375
6869,102698.02148115204
295,168944.46891648835
12266,252535.62967535955
11129,225213.6013488325
826,368725.5294586105
3262,238996.4701895599
15641,331629.176157591
1662,448509.7772120101
10926,216488.93689450773
10232,216213.6572975991
6376,183546.42213146415
7817,183263.3969559152
354,204825.5467048031
10076,192116.02391529502
11379,275366.8918407339
10184,127806.7469659468
4696,386793.561586397
13562,517554.12561221997
5436,198335.2240008876
13196,114422.75049200322
14939,349577.4600231706
14004,208322.06773065246
5916,180919.35513257553
7229,185584.11074931629
9143,145076.79850309886
3440,194433.99402262238
319,167410.3295184159
11683,237220.64726887827
12647,245047.80711858132
12788,149521.92475436672
13662,232959.10736271346
423,273620.3659813946
5222,203063.20275669184
9242,210516.42196199473
2641,195034.45011263766
4855,163922.07129556948
5360,199434.41624208167
9799,168768.8341336202
5526,233155.754447308
10309,154328.60492565678
2144,433820.59220673365
7191,181585.67719411786
6732,159722.4077690982
14789,155477.7525947856
13525,156963.7259782629
4066,346359.4416146534
16422,192901.12874856545
14890,201694.55855190827
2922,216375.59774754973
3601,129838.40646812487
13416,122938.59492399951
14363,190735.1398490625
9496,285137.2988965885
7115,306203.24464769475
8615,162384.78910033498
5218,73806.6760061396
9493,191831.12393903531
10623,183056.14990140675
2272,108586.94644532699
3352,307664.36224563135
84,178628.06607678687
8086,131593.23500314422
2595,215108.0180927628
3531,150678.95264692148
7460,360364.03244367085
9214,250450.549879961
2790,188805.24865906543
10548,248667.8788608659
9218,154504.14865473533
7435,183104.7447449824
15780,188654.2097317785
7640,216002.48546732697
6223,187999.69886202464
3425,113757.0312041041
10582,146722.95649414355
702,253546.01996324983
2111,180898.92364695316
11730,181894.01698680822
9865,235447.55785442828
16478,264309.7520027028
1885,226129.3794757266
3956,387896.2377845686
16735,117042.10254974705
15264,193372.7323732423
15971,176424.3059535523
5584,217889.0433142119
15242,190046.09456735157
14358,199812.5641063027
11300,241821.90509421722
5446,176346.26049484004
3934,170557.03982539446
6610,171360.4927804587
10164,285406.5351993076
4646,195061.80148096822
13304,202404.4966681109
1985,202494.25742910831
4746,139706.32915382742
7963,201635.05447887105
14083,278365.43819262955
13140,274058.34213035717
15023,269708.0389046274
13093,253793.5538373095
7160,196015.7777981676
7407,202192.6242154234
16056,185147.88691202135
751,534517.161452581
6179,93972.49429892196
9137,301651.06263021694
10992,271581.38871347014
5744,438306.86628444714
10884,177765.6566025073
12858,292204.55653441866
13005,261756.967251091
16714,184273.01150836624
1419,255177.99381300368
6064,201054.5427621129
3771,204010.8374666187
5945,494608.89526428323
8453,66579.01490079353
3806,156999.57587546186
16748,260799.80728877865
11380,213210.1647186699
3107,194386.55004908823
12003,203222.72249133606
14567,201528.8771707556
1079,198431.41658769158
11705,131431.4172345218
7814,195065.28351539138
10174,173456.25416370487
5514,240630.24351687395
5265,246886.46348051995
10520,382730.3199512473
13195,211237.3785957843
14601,440052.745227936
6012,199216.3812663406
13079,163639.92593804825
9009,129068.98446810506
3122,183027.41001759082
5470,248033.2497861693
4840,165305.06466164207
6270,243171.7166597841
9158,88143.96839127537
10120,120378.71362487978
10672,296248.13048814953
4573,137133.2880514233
12118,303812.4880218166
7447,126184.81212962381
2171,201850.55757013534
6126,315613.63284631196
2836,161782.18761274868
1457,232219.6501857977
11165,220868.20191394284
5923,209290.30875855553
1813,226779.64066081357
3492,255533.65613268025
1917,313494.844321923
965,431688.6524695565
15795,152535.2829803628
821,205336.06724173596
4568,189968.05460471325
9078,214519.77635170528
11371,131593.23500314422
5149,191513.9097762258
281,201193.02419205394
1918,246772.54987550946
776,134021.26289944915
210,208664.72592267275
10782,174475.40795449217
9653,184844.94750518719
9372,163212.81105065098
5868,156953.6604046677
6176,131879.1195468401
3969,119852.18704649709
7427,152839.83803799504
8544,542147.5403302597
5219,219044.3752133915
16488,136144.3162156558
5855,224150.74290562436
15920,119889.16927801566
4393,414297.37307096145
5770,169587.90757002143
2900,149340.03528182633
8622,83653.87296809777
11610,268077.986856699
10969,116596.07043926629
11029,121515.78434294906
6193,319723.0731038283
14087,482146.6029188703
13623,170303.2206251338
16689,168737.17678321627
1027,219582.4570204548
949,151765.35089810763
672,115058.90496268442
13832,137000.33816911242
2471,213525.98369149427
8728,261499.94968188353
7742,229095.21125927672
2698,227974.39067262632
9084,178054.14423991996
6075,293700.2552305894
2874,165477.23920738796
13119,147502.77133446676
5010,206443.1462592524
1284,176159.14676309272
1151,169775.14527624278
5110,389891.9099858296
11386,153911.68358098838
8019,210424.1536913318
2859,129671.38364302863
16110,172540.21914511602
16027,281959.41318640887
14902,167958.08517427373
14301,198014.3811146746
2451,217630.8574729617
13596,124118.03917294738
1464,126707.01349685372
7927,389887.9975414457
9638,187540.4761514314
8009,276015.52872968256
11903,158504.4058595933
9243,113625.94227589546
547,201481.52179288847
5511,135789.50237420326
11247,185943.95571944592
15928,368582.0257560063
3434,213004.53640767877
7614,140031.84373614698
1380,193040.2895565905
2770,140873.69045797497
111,176346.26049484004
5994,121602.88244820424
12341,194004.01643864805
2787,273775.07639604766
14410,325982.09076736553
15983,129202.66885747237
14876,197679.09063912084
653,167828.82930573524
2174,191959.64355652797
2575,335781.18849893
7976,171262.18742976687
5812,328156.2629315257
13589,505630.9034772344
9122,133271.96131911053
8159,496056.1253582163
8754,345337.410450711
9321,209625.58166394092
13535,171225.28191079918
2083,155983.5093628251
2689,409513.7059388362
2248,193404.46705365105
11649,148785.1260144314
11045,359655.11056964635
1276,88483.42544387461
5962,137486.82873642992
13012,171452.93250589693
4642,169381.73188561815
179,169948.75745397742
15347,440418.3210990794
3339,166046.22552233172
